,x,y,label
137,1.509518288775853,0.9128357320467856,win
138,0.09782092641239219,0.33167813887658476,draw
139,-1.233909610522564,-1.0813852477694483,win
140,0.8409193591215143,-0.1317520007005512,win
141,0.3563713365720321,-0.8929453443366072,draw
142,-0.6996589874782105,-0.9115930754961221,win
143,-1.2257055866130078,0.6117928726182524,win
144,-0.6242946689510083,-0.5699400612967009,win
145,1.1808241246515199,0.6214323252890466,win
146,-1.436049577219615,0.5936328978359701,win
147,-0.13755209663389978,1.0394715352182757,win
148,-0.7354230055029142,-0.8008389275306081,win
149,-1.487801542341696,0.3349751074071636,draw
150,0.9782588780236875,0.3128690999284255,win
151,0.6751804458148285,-0.8392982963220325,win
152,-0.47958430909301164,-1.0877149910077002,win
153,1.5098813699248543,-0.1894885561020766,loss
154,2.1877337925903673,-0.34065279592374875,loss
155,-0.19517430992359866,-0.7803674190547066,win
156,-1.5121171374223776,0.2167771514410146,win
157,1.3040219221940519,-0.5181718332889719,loss
158,0.5422764588021097,-0.8522348188542891,draw
159,-1.577511459034129,-0.7405016496990874,win
160,1.6145129200808166,0.4878562077808809,loss
161,0.25325459049663396,-0.6776217840885131,win
162,-1.1109375315284882,-0.9238556811229168,win
163,0.10306211445592074,-1.0556809546531192,win
164,-0.264726801927147,-0.3761090764626603,draw
165,1.1510858960359904,0.19848453196705299,loss
166,0.9204166466922072,-0.3980302265602957,loss
167,-0.2697304285550738,1.49870112708006,win
168,-1.236674336966341,0.2085956508435353,win
169,1.670136575009652,0.7117546928833518,loss
170,0.309802553818619,-0.6309388780028059,draw
171,-1.4503249511839609,0.5469125977850274,win
172,0.49678512657963186,-0.9941178961414059,win
173,0.46829481470136064,-0.6828766265097711,loss
174,-1.60791684310969,0.05596737971003653,win
175,0.743738563860832,-0.4860560363594488,loss
176,-0.8694709191174975,0.7283936310418544,win
177,2.224777759889798,-0.0010202191540689034,loss
178,-1.4330873763310905,0.25837931797521535,win
179,1.028982750632125,0.473562761387199,loss
180,1.0220421815216758,-1.030435297233402,draw
181,-0.77710792010726,-0.6362430316283978,win
182,-1.7713354362098843,0.7996249949684443,win
183,-0.19948202676898602,-0.7165076327830929,loss
184,-1.7416830513790285,0.30519810743787545,win
185,0.4463950288224511,-0.5209144115326381,win
186,0.7316909865532596,-0.8237215614424103,loss
187,-0.43161134832005743,1.2297401916592368,win
188,2.127383079589158,0.6351804923176835,loss
189,-1.590434222081648,0.3911510642075562,win
190,0.4315063444094486,-1.445232193460864,draw
191,-0.9392858599643222,-0.3397727921462915,win
192,-0.9180824032172422,-0.3280355913174475,win
193,2.072478484167905,-0.13734883502173834,draw
194,-0.5039872526482226,-1.4544482541481019,win
195,1.3863017432666849,-0.17816312333480025,loss
196,1.6861084477462867,0.17805720801707556,draw
197,0.5908763222548438,-1.6582662093260307,loss
198,-0.38473237239809177,-0.9260792881692741,win
199,0.10114548377318182,0.7139989234345604,win
200,-1.912714038663595,0.6862163906685185,win
201,2.0605094786868894,0.31899503110333444,loss
202,0.5432633835728129,-1.1021779750889293,win
203,-0.3438315542067899,-1.1084024181825163,draw
204,0.36715953913393845,-0.8035946749689965,win
205,0.06383684715826501,-0.892568499525543,loss
206,-0.10065857866234386,-0.6008712465551339,win
207,1.596076748202507,0.4088773974219021,loss
208,0.6974159690998206,0.4197452796314453,win
209,0.12350864967398802,1.6152555297217308,draw
210,-0.9560785654899745,0.515223221125926,loss
211,0.7413058597316451,-0.481031504619121,loss
212,1.0398582197484656,-0.6031852905138563,loss
213,1.7048240383297748,0.43088758407577366,draw
214,-0.8475604103816744,-0.9974669956981422,win
215,0.017904632466523303,-0.867690177614501,draw
216,-0.3427035889917899,2.0962149692456142,draw
217,-0.8548454217038868,-0.580022793077901,win
218,-1.4933928718253058,0.6984674384799451,win
219,-2.062265474445136,0.3442516995323194,win
220,1.424826560485784,-0.12402716809242888,draw
221,0.10387913886202318,-0.6979039086804947,win
222,0.7445640227548596,-0.7432203216042295,win
223,-0.022150170251825165,-1.0406768343613344,loss
224,0.15414073027239064,-0.6414687998102665,draw
225,-1.0139808446190683,0.4078686111870135,loss
226,0.10118809765984516,1.942045808677535,draw
227,1.8823880309273155,0.6026395641833379,loss
228,0.15940148522860825,-0.25482913603808627,draw
229,-1.790613002818788,-0.010937493634442049,draw
230,-0.5602753649534193,2.0015990758095414,win
231,-0.5823494123889656,-0.018648009592827194,win
232,0.07441720111811474,-0.6997386357994576,win
233,-0.4352029768492661,-0.930414525122997,loss
234,0.4219673767556558,-0.47251204524346097,win
235,-0.41442626409062233,-0.7322128312812918,loss
236,1.2744538072603528,0.2644835605251734,win
237,-1.6990403614256173,0.5037560295091075,win
238,-2.3443080730970403,0.5142753208414674,win
239,1.6826271654929825,0.2600549091416648,loss
240,-2.3085727350488305,0.6675001430298035,win
241,-2.079392599847168,0.509223749218622,win
242,-0.31522565857105106,-0.669278161963005,draw
243,0.8221339701008928,-0.9785742431719775,loss
244,0.696060503224435,-0.5848903847353822,draw
245,-0.05687508665344193,-0.9312551210360411,win
246,-0.9383626699520492,1.8419800837360571,win
247,2.1290513068244796,0.4108172292266251,draw
248,-0.08454378217086554,-0.7515115137762527,win
249,2.342787232682647,0.5709328259466703,loss
250,-0.10092952786677858,-0.7173712668240904,win
251,0.12799573221008537,-0.8204551793947196,win
252,0.3948897737792607,-0.9956493592021067,draw
253,-1.0872494790908542,-0.7483419855379875,win
254,-1.6085562307603063,0.5412788484052555,win
255,1.0199406653340777,-0.6660258774804828,draw
256,-1.0217380923839448,0.5925760049523489,win
257,0.8438396497036359,0.4566217902048089,win
258,-1.7230751996513232,0.476441306131994,draw
259,-0.14287396100251282,-0.8470530482067989,win
260,-0.8231146218873147,-0.730748131695934,win
261,-0.22978530565236874,-0.6736464511911909,win
262,0.23337910809671006,-0.764398119193511,loss
263,0.35117113629589436,-0.604284805020661,loss
264,-0.532228141256556,2.0925790246819043,win
265,-0.7373013943701616,0.8897891026655076,win
266,1.9373938917823441,0.0888487230712797,loss
267,2.0823225563654986,0.5477329100464005,loss
268,-1.0156176545805253,-0.045223934866411464,draw
269,0.5101542410017877,-0.15718381034298565,win
270,0.10589016776657509,-0.8827008494619463,win
271,-0.9790898086434368,-0.3895845097527461,win
272,-1.209627739104903,0.3099401468510329,win
273,0.9234510498395287,0.47346879313325163,win
274,1.4913664614268543,0.6043031599353914,loss
275,-0.21498801265593,-0.49178468054704627,loss
276,-1.6285593646354102,-0.4909289162863561,win
277,0.09992896905958111,-1.3048813391245648,draw
278,0.06712724141871641,-1.0832381502817328,win
279,-0.0963590720692711,-1.0074979699117061,win
280,1.6951159436112848,0.4585668019769355,loss
281,-0.9329715444455787,0.5714645753218036,win
282,-0.06812888266609254,2.3707430878331848,draw
283,-0.5412119887923489,0.8887653364898574,win
284,-1.3297758475467993,0.758305697911275,loss
285,1.405252422291722,0.2082803038577175,loss
286,0.05455673302640783,-0.6290889279157871,win
287,-1.0192718311268425,0.14502348271873103,draw
288,-0.6234080058169382,-1.3645137905824738,win
289,0.33335790278444083,-1.074937765112403,win
290,0.03352995566754058,-0.5225950521353042,draw
291,-0.08220494495228918,-0.8235452902621124,draw
292,0.1830307003441538,1.4268135250338854,draw
293,0.6300548626363388,-1.0735712266840471,win
294,0.9125493928960556,-0.7631971609695691,win
295,-0.5249429173191632,-1.6915493483072905,win
296,-1.1164489751176472,0.41095734351601493,draw
297,-0.6414402546123539,-0.34038946880867377,win
298,-1.0013713363786843,-0.2789678285999728,win
299,2.0326051837052415,-0.2092112105020245,loss
300,-0.2693331760378202,-1.6687059637777404,win
301,-1.244982613843221,-0.1099906432175341,draw
302,0.08741680360933612,1.0779154254518801,win
303,-1.0999401544278034,0.04278090473175738,win
304,-2.1823866563419543,0.5623654625708879,win
305,-0.4813983229165426,-0.8947105806427008,win
306,0.37931127849504803,-1.4407258983936488,draw
307,-0.4769235709555331,-0.4684664503367397,loss
308,0.8527081639793649,0.45376054328294035,loss
309,2.645494507758065,0.4762866608073186,loss
310,1.7774035410941753,-0.4445185654651415,loss
311,-1.0699415144506224,-0.303657537280765,win
312,1.1015354730959297,0.34584065917581025,win
313,-2.0504559554558845,0.1042047459341591,win
314,-0.35073198532591404,-1.0039774175331924,draw
315,-0.8798517591004938,-0.2878164268181751,win
316,0.2091177167653666,-0.743740889522855,win
317,-0.3572255020319108,-0.7148169888033136,win
318,0.5221679852506796,-1.4823039847200996,draw
319,1.5687203318747156,0.70591700627515,loss
320,1.4652947986983145,0.34665446257309235,loss
321,-0.19412351077924345,1.0397881092120336,win
322,0.9972336384088307,-0.321054043365166,loss
323,0.8769946846332548,-0.707565063485998,draw
324,0.5130889695173508,-0.737075501567215,win
325,-0.8589990409456896,-1.3149806751157986,win
326,0.024127455914521038,-0.8390448965009927,win
327,1.6864471411909445,0.18300542154586602,loss
328,-0.7837033011140158,0.4592587369795346,loss
329,-0.833650985839951,0.8220968732876168,win
330,-0.8770226280988842,-0.5535147337256471,win
331,-0.280679649625334,-2.1191568949544135,win
332,1.655850828466862,0.23969976652018735,loss
333,-0.24093239474724062,1.8442410650545704,draw
334,0.20435669993739283,-1.0759952195066962,loss
335,-1.0478782491407637,-0.851519888537946,draw
336,0.0406855018221729,-0.9557012867340434,draw
337,0.05585033884334859,-1.5036357361370591,loss
338,-0.2845698708866113,-1.152094229797294,loss
339,-1.0722060308151318,0.7464436469915782,draw
340,1.2463199901568527,0.9395984346007162,loss
341,1.9197291722115708,0.1688091996049687,draw
342,-1.2007489506446478,1.5355147475304118,win
343,1.8318038361224285,0.0824250108163925,loss
344,0.9043121676618537,-0.012664306918462794,win
345,-2.2503542997607884,0.43863807688888146,win
346,0.305637537715898,-0.5142898437853717,draw
347,-0.15284142593547873,-1.221831475875201,win
348,-0.1904022083496401,-0.9307111524147239,draw
349,0.283269991371975,-1.1490005225231747,loss
350,0.07197147132233934,-0.1804206461020953,win
351,-1.1574397236071854,0.4152267204808728,draw
352,0.24820109847292926,0.9937138181882503,win
353,-2.4105884867429292,-0.026840478622345898,win
354,0.4692608371759334,0.004837615605184773,loss
355,-0.8098231425610406,-0.7796631979754146,win
356,1.785987495777409,0.19434352974753955,loss
357,-0.37206498757681994,0.7297000001867278,win
358,0.9062096909440812,-1.1307085166796846,loss
359,-0.12723674145344785,-0.872992955988511,win
360,0.025665467405467077,-1.6655682505475047,loss
361,0.9482911548582036,0.5901576241455165,loss
362,-1.0494574430956893,-0.8936164774196019,win
363,2.158355817535541,0.958019156011592,loss
364,-0.37964665380824303,1.1150430060967986,win
365,-1.6941965065927183,-0.06061788646151278,win
366,-2.5396212334864416,-0.5785294864690136,win
367,-1.382113240830353,0.07932826185330984,win
368,0.7949908263089055,0.010285539447567812,draw
369,1.6850017029516373,0.2768769485001601,loss
370,-2.0347478411152995,0.1794801692026372,win
371,-0.6801861267560332,-0.5254971081961123,loss
372,2.949845092594587,0.36413701849599267,loss
373,-0.8349994286783802,-0.6160626381256978,draw
374,-0.10142033257326913,-0.917868792000921,win
375,-0.9382186482583375,-0.5781083287569732,win
376,-1.9289118659822029,-0.4742273846833955,win
377,3.1552955461523675,-0.012296352811968236,loss
378,-1.0507538342221288,1.127519632317318,win
379,0.508925070179976,-0.8590023779218245,loss
380,-1.4467364276047803,0.4649175883644877,win
381,1.5905684554530444,0.5254463328710927,draw
382,-0.9709821474436585,-0.553474707449607,draw
383,-0.3651013891403722,-0.6838287856006847,win
384,-0.9842036116461107,0.04424287296079606,loss
385,-0.5732656837659644,-0.7727198406137862,win
386,-0.24040112829953328,-0.8975091505772084,loss
387,1.3940092116051357,0.18609473163497497,loss
388,1.6735180773244167,0.09784678934835857,loss
389,-2.023947557720692,0.285551225800132,win
390,2.5490039036073076,0.668205312248939,loss
391,-0.47853343000645865,-0.44076311512459027,win
392,-1.040723133998092,0.04820368870063588,win
393,-0.2008134741937392,-0.533562578211338,loss
394,1.132158443332567,-0.44305485299417185,loss
395,-1.0339105082246187,-0.9172464799546408,win
396,0.7214825012227452,-0.1166325404225748,win
397,1.0678196536100646,-0.67053450706609,win
398,-0.23833076556642474,0.7837717461365665,loss
399,-0.5201284845142748,0.7775422950659413,draw
400,2.1419749900449263,0.23735158373246126,loss
401,-0.20624905826959983,-0.24049602623096014,draw
402,0.027727183788096653,-0.9760089433578554,draw
403,0.5158470030809128,-1.0145483459095261,loss
404,-0.7843071369232428,-0.999704807156153,win
405,-1.7078095261444253,0.7809917363337895,win
406,0.5710074468693102,-0.41941334536752045,draw
407,-1.0529022007494324,0.35122960212862325,win
408,-1.2389136995895413,0.38265156599277567,draw
409,-1.3376491447795378,1.2292365126365314,win
410,-0.9027857969386618,1.481344935837519,win
411,1.139296923982961,0.18411658167383033,loss
412,-1.5929850879572887,-0.29600522871720686,win
413,0.9096143011173345,0.5503975821135891,loss
414,0.4860389446563381,-0.671886131035542,loss
415,-0.0958697668636443,-1.0632743972497172,win
416,1.6944550902088646,1.0271042550128537,draw
417,0.1637274879010799,-0.7490677604249881,win
418,0.042816673078232954,-0.7170715171329762,loss
419,-0.73077196445392,-0.7743354763918447,win
420,-0.26910404412945765,-1.1808532232566233,win
421,0.11076642738860856,-0.516174010680434,loss
422,-0.32500095873553825,-1.0313771673530086,draw
423,-1.3817438607193007,0.2255077200081055,draw
424,0.5971301045369344,-0.6064591656365377,draw
425,-1.0245275064415895,-0.2704174457894446,win
426,2.8324396395940354,1.0666966632382961,loss
427,-1.6111373936217541,0.031859879279659435,draw
428,-0.10568959052528332,1.1047265481045017,draw
429,-1.6289624788043477,0.6699585325826749,win
430,1.5527697517522925,0.18728492902183913,loss
431,1.6147261319199533,0.4811678518516748,loss
432,-1.2928889070377232,-0.980606278219191,win
433,0.07156402548534888,-0.4842044665120836,loss
434,-0.3294996126871211,-0.8708080390801469,draw
435,-2.9336868358089814,0.918126057190656,win
436,1.4431229240064387,0.1740199085166782,loss
437,0.6815679163916997,0.40713276359782763,loss
438,0.34191581203074517,-0.8554386861555888,win
439,-1.3272279809439202,0.22370283970871138,win
440,1.3368846553417175,0.1742555176052357,loss
441,-0.5674943177882367,-1.2301487918585603,win
442,-0.06759470911403695,-1.0727299559903951,draw
443,-2.2154475628622556,0.4153488688115318,win
444,-0.15065822565985673,-0.4116491675478952,win
445,-0.08705413070901766,-0.38990378939894754,draw
446,0.3536557403865236,1.9563298327939465,loss
447,-1.5273292344343317,0.24433582241885904,win
448,-0.46612851432175056,-0.8513961361298386,loss
449,1.4767315892207853,0.23343025470132459,draw
450,-0.2588487932060008,1.3576027877969021,draw
451,-2.5922382516309774,1.0585193658389596,win
452,0.26614235616896564,-0.7457375562718731,draw
453,-0.4556065624689659,-0.7787013550653445,win
454,1.2492690760220362,0.02747966926297229,win
455,-2.1640482160530663,0.28591700582421153,win
456,1.39172684684631,0.5145645780808966,win
457,0.39537244049905934,-0.861269525568276,draw
458,-0.3187928917470726,-0.4077579468706225,draw
459,0.3527986369417496,-0.9720823494359364,draw
460,0.44896968371458384,-0.8534330904043447,loss
461,-0.9140542573853186,0.7607873607638499,win
462,0.8968934554840244,0.41535007649678063,win
463,0.4825337334095446,-0.7142043220797563,loss
464,-0.5370214544534139,-1.0179123804175991,win
465,-2.6028799120042243,1.251514400920453,win
466,-0.31423115069055635,-1.0741888670999375,loss
467,-0.7381009452907036,-0.6164955435457472,win
468,2.590476293521111,0.510063485771132,loss
469,-0.9823664989317131,1.6773335077915896,win
470,-0.0894710314358425,1.5145732049711922,win
471,0.0972481612966782,-0.7268023408367285,loss
472,1.942382886266187,0.7303133294229436,loss
473,-1.092032030266113,0.3345534249372028,win
474,-0.13252379570613845,-0.7819508595856565,draw
475,-1.4389704495036193,0.13494555727363813,win
476,2.6625678661451384,0.22013912470537444,loss
477,0.18592118695234836,-0.5878127342943238,draw
478,-0.38918653713086987,-0.8163103116765926,win
479,-0.705807710808143,-0.708855945967414,win
480,0.2653276665078249,-0.6686158561385509,draw
481,-0.3792786138795872,-0.8466066532067421,loss
482,0.5642854038912578,-0.7466562585462383,loss
483,0.13669766781873519,-1.056028107029528,win
484,-0.3759303588039312,-0.847309817764363,loss
485,1.9612005259277,0.49978932564648115,loss
486,-1.2359167260398434,0.27765033820235335,win
487,-1.0264068947395852,1.6721941459368517,win
488,-0.5471224496048922,-0.38199642915649684,win
489,-0.619733079010075,1.6254660863725334,win
490,-0.4610794183889163,1.3583787669238996,win
491,-0.42705266770582384,-0.8094442201220411,win
492,0.5179515127583499,-0.6673794203810213,draw
493,2.0723743395031122,0.6765588957640973,loss
494,1.6655559307666337,0.23579291436751973,loss
495,0.009698106328190246,-0.653206344901185,win
496,-1.1819151188589172,0.44108595225192454,win
497,-1.6395215042038562,0.7588548980945408,win
498,0.38303125632952284,-0.5372608826825145,win
499,0.7007983164974904,-0.743861177910583,draw
500,0.1452113235609103,-0.982597508807639,draw
501,-1.6491130299273795,0.3624030133052055,draw
502,0.5975765971393372,-0.5974588678337752,loss
503,-1.554348615686758,0.45651691518082294,win
504,0.08075920305390265,-1.1414437922802785,draw
505,-0.24981581357123878,-1.0434498662488194,win
506,-0.01886204418167059,1.5638303038947625,draw
507,-1.1625054892646467,-0.6427403464446362,win
508,1.717681964313598,0.47348931111302234,loss
509,2.0833485415176503,0.8341356111325936,loss
510,1.660640931108178,0.5030077381522674,win
511,0.4000012606831998,-1.1534041877252024,draw
512,0.4263368206410949,-0.9675248164953353,draw
513,1.4020462320564218,0.5561340605401094,loss
514,-1.7761860824790452,-0.04142451678680439,win
515,-2.26377151373587,0.2406639414180818,win
516,0.28601685584001063,-0.8174200059904563,loss
517,1.8875435689368598,0.2261512472004573,loss
518,-0.5673372864668499,0.8235837708031073,win
519,-0.7244604422350391,-0.8831700115420004,win
520,-1.9187582125042362,0.4604360843259792,win
521,-0.954197517156808,-1.1332798349479698,win
522,2.3725073201443476,0.7980960174214164,loss
523,-0.07606972194049368,-0.8436666832069621,draw
524,0.19824734440941658,-0.501253047977042,win
525,1.6021264576597145,0.26017246952684453,draw
526,-0.8132307090547541,-1.0664901409919685,win
527,-0.9013705687741579,2.4748646209376366,loss
528,0.9996144562278826,-0.6616209649672978,draw
529,-2.0467299308158835,0.5235910364203881,win
530,1.8004170051955302,0.08400517027868903,win
531,0.03449973858912489,-0.727002147256049,win
532,-0.4502012158916954,-0.38350122178171303,draw
533,-0.335437630407168,-1.2166666298441962,win
534,-1.4148905995451302,0.24743441380922784,win
535,-0.6263582121571247,-0.870579448331699,win
536,0.028319780345674922,-0.9678013399033799,loss
537,0.773938597477344,0.40676013232928887,draw
538,-1.5507498438213516,0.5902840700325676,draw
539,0.6360204727955465,2.2076313544826984,loss
540,-0.12012719977214534,-0.9089106026222522,win
541,1.4561769610707878,0.08714685218997964,loss
542,0.4310768962476693,-0.7657123865003854,win
543,2.716955257667787,0.37463372921162075,loss
544,0.7516257521052382,-0.9453829680951444,loss
545,0.18678274225843733,-0.40421121920685704,loss
546,-1.3861652360668681,-0.01691192848887168,draw
547,-1.741449042492016,0.04503762651293883,win
548,1.9564365776251231,-0.2725085649893665,draw
549,-1.2786678992229366,0.03175656025874778,win
550,0.2713476516131709,-0.46844628257255444,loss
551,0.6333437547841971,-0.6801070881420117,loss
552,-1.7963534380733557,0.20562904798067355,win
553,-0.017320247047420256,-0.5933913785534652,draw
554,1.113751322214979,-0.5334630544248534,loss
555,-1.0062162541470037,0.3645099627667804,win
556,-1.2636979116189198,1.8154309803267241,win
557,1.567489005856034,0.0788412733352675,loss
558,2.7100534767415616,0.5986458529391249,loss
559,-0.9383840997732975,-0.7999016345797498,win
560,0.4308882339948129,2.0360168064830577,draw
561,1.719831223537611,0.46902909891336547,draw
562,0.28861790283387007,-0.523548461666695,loss
563,0.2254637395581708,-1.1609524462945788,draw
564,0.06794505544586064,-0.5981866472665774,win
565,-0.8978999612266242,-0.6130969685799222,draw
566,0.04862417007336854,-0.5602744918441965,win
567,-1.7750696090912144,0.028713808313806564,win
568,2.0015379867567398,0.7148863895167672,loss
569,1.386067082801773,0.7097731293722586,draw
570,-1.4740366510155793,0.410826155593601,win
571,0.23481017873372315,-0.5120813843779051,draw
572,-1.274618476233112,0.3219287369533354,draw
573,0.5453407158941247,-1.0511035551812953,draw
574,0.30224591631098285,-0.5684062046097956,win
575,-1.1743918014402321,0.24503163886084148,win
576,-0.22720033981702184,-0.7385757099784203,draw
577,-1.8222848534763925,0.07221183868108777,win
578,2.7894029240252523,0.25380539652735423,loss
579,1.846431490692226,0.566908321589836,loss
580,-2.3917396750764626,0.5749279509454241,win
581,-1.2670939195264197,0.8035067112004171,win
582,0.9496804837064661,-0.867252961258356,draw
583,0.17797670145088434,-0.9826835357143351,draw
584,-0.12812460428333033,-0.7012210337956161,win
585,0.042438688081878284,-0.9721616103692982,loss
586,-1.1314229166297463,0.4625698348576828,draw
587,1.4476646619588227,0.3457771136225401,draw
588,1.118896067841856,0.28436003205093413,draw
589,-0.4470134170081503,-0.6129232058333339,draw
590,0.5382794434725154,-0.9375592629937376,loss
591,1.1198644226789478,0.38799347882713325,loss
592,-0.6793650902595799,-0.9339726332431367,win
593,0.6925110716421152,0.1959062674324026,loss
594,-0.2780585416605958,-0.8477521627760705,win
595,2.1067941164303776,0.13184096195233888,loss
596,0.5757924445225313,-0.9295074765909175,loss
597,-1.7120216950882918,0.5030298971468368,win
598,1.0393641947705148,1.5677357695401481,draw
599,-1.332157708549606,0.3842150859250033,draw
